Date,Open,High,Low,Close,Adj Close,Volume
2019-02-01,0.113248,0.114452,0.110764,0.111662,0.111662,7375113
2019-02-02,0.111699,0.112957,0.110710,0.112863,0.112863,7073118
2019-02-03,0.112932,0.113079,0.109919,0.110797,0.110797,7367355
2019-02-04,0.110990,0.111091,0.108749,0.109163,0.109163,6505285
2019-02-05,0.108850,0.109131,0.105206,0.105539,0.105539,7476215
2019-02-06,0.105461,0.134299,0.101932,0.116758,0.116758,19808591
2019-02-07,0.116851,0.124260,0.112066,0.114314,0.114314,23632721
2019-02-08,0.114609,0.122315,0.111752,0.119064,0.119064,15159047
2019-02-09,0.119604,0.120020,0.117635,0.119201,0.119201,9926685
2019-02-10,0.119078,0.129992,0.118767,0.124895,0.124895,13309563
2019-02-11,0.125080,0.125080,0.120331,0.120331,0.120331,9788125
2019-02-12,0.120517,0.120517,0.118098,0.118862,0.118862,9155892
2019-02-13,0.118893,0.121840,0.118536,0.121619,0.121619,9347925
2019-02-14,0.121413,0.129247,0.121413,0.125524,0.125524,13023983
2019-02-15,0.126026,0.131440,0.125988,0.128920,0.128920,10908803
2019-02-16,0.129049,0.131882,0.127345,0.128665,0.128665,8822687
2019-02-17,0.128653,0.140462,0.127751,0.137783,0.137783,12808808
2019-02-18,0.137668,0.145495,0.137223,0.143147,0.143147,13252727
2019-02-19,0.142992,0.144530,0.137069,0.140470,0.140470,9265736
2019-02-20,0.140431,0.143264,0.138964,0.142754,0.142754,8952054
2019-02-21,0.142604,0.142604,0.134753,0.136091,0.136091,9454220
2019-02-22,0.136294,0.137861,0.134264,0.136812,0.136812,7311240
2019-02-23,0.136591,0.144439,0.135900,0.141483,0.141483,7080790
2019-02-24,0.141489,0.144919,0.127629,0.132111,0.132111,8368221
2019-02-25,0.131663,0.152655,0.130296,0.148485,0.148485,12247504
2019-02-26,0.147341,0.191211,0.143498,0.164838,0.164838,69099758
2019-02-27,0.162554,0.162554,0.150752,0.158353,0.158353,22855020
2019-02-28,0.158165,0.166379,0.155639,0.162880,0.162880,18387050
2019-03-01,0.163287,0.168548,0.161639,0.164643,0.164643,11595359
2019-03-02,0.164202,0.193035,0.164202,0.179926,0.179926,35265839
2019-03-03,0.179179,0.179289,0.169678,0.170575,0.170575,17424264
2019-03-04,0.170604,0.176045,0.160556,0.168719,0.168719,21909568
2019-03-05,0.168741,0.178941,0.167925,0.177400,0.177400,19228044
2019-03-06,0.177486,0.178039,0.172779,0.174594,0.174594,13573352
2019-03-07,0.174650,0.184978,0.171874,0.181651,0.181651,13185413
2019-03-08,0.181948,0.206810,0.181900,0.195320,0.195320,35084234
2019-03-09,0.195863,0.212169,0.191425,0.206931,0.206931,39356470
2019-03-10,0.207841,0.212651,0.197111,0.197483,0.197483,27789139
2019-03-11,0.197616,0.201490,0.189713,0.193109,0.193109,21896785
2019-03-12,0.192884,0.198530,0.184548,0.193372,0.193372,22668345
2019-03-13,0.193550,0.197576,0.189943,0.190214,0.190214,13792918
2019-03-14,0.190265,0.200132,0.186589,0.194224,0.194224,15604554
2019-03-15,0.194022,0.200468,0.193845,0.197073,0.197073,7943164
2019-03-16,0.197320,0.200741,0.196345,0.199253,0.199253,6535259
2019-03-17,0.199130,0.199448,0.194298,0.195199,0.195199,5530914
2019-03-18,0.195215,0.198538,0.192719,0.195642,0.195642,7922145
2019-03-19,0.195565,0.196507,0.193542,0.194373,0.194373,8321455
2019-03-20,0.194524,0.195166,0.190011,0.195065,0.195065,10284910
2019-03-21,0.195490,0.199146,0.190211,0.195983,0.195983,13610465
2019-03-22,0.195866,0.200504,0.193730,0.198347,0.198347,13738153
2019-03-23,0.198279,0.202799,0.198013,0.201546,0.201546,12343781
2019-03-24,0.201442,0.220188,0.201442,0.209909,0.209909,24249140
2019-03-25,0.210041,0.210886,0.200054,0.204630,0.204630,16604597
2019-03-26,0.204176,0.221057,0.204176,0.217075,0.217075,24164238
2019-03-27,0.217437,0.229119,0.213552,0.227820,0.227820,20496999
2019-03-28,0.227765,0.261262,0.225994,0.254436,0.254436,31437777
2019-03-29,0.253998,0.307466,0.253998,0.281778,0.281778,65953482
2019-03-30,0.281787,0.285332,0.258396,0.271080,0.271080,29106944
2019-03-31,0.271080,0.290087,0.264487,0.289596,0.289596,21295814
2019-04-01,0.287359,0.304667,0.284441,0.284441,0.284441,33115370
2019-04-02,0.284567,0.321107,0.283532,0.321107,0.321107,37763598
2019-04-03,0.321134,0.321480,0.279188,0.286875,0.286875,35462999
2019-04-04,0.286656,0.303814,0.272874,0.284135,0.284135,42424782
2019-04-05,0.283354,0.315584,0.283354,0.308017,0.308017,48745448
2019-04-06,0.308202,0.314462,0.297941,0.303207,0.303207,40740487
2019-04-07,0.303184,0.309250,0.296869,0.300154,0.300154,37628482
2019-04-08,0.300265,0.304621,0.289948,0.295371,0.295371,38673110
2019-04-09,0.295285,0.295285,0.286045,0.290387,0.290387,43044271
2019-04-10,0.290449,0.302808,0.289391,0.293985,0.293985,31467602
2019-04-11,0.293958,0.294683,0.261842,0.271218,0.271218,27688288
2019-04-12,0.270897,0.290031,0.263052,0.288884,0.288884,36982423
2019-04-13,0.288873,0.313137,0.284495,0.311498,0.311498,39636965
2019-04-14,0.311462,0.329405,0.302796,0.306749,0.306749,48248475
2019-04-15,0.306749,0.315130,0.290234,0.294271,0.294271,39106011
2019-04-16,0.294287,0.331769,0.292317,0.325965,0.325965,45545451
2019-04-17,0.325820,0.337816,0.319777,0.334325,0.334325,46733876
2019-04-18,0.334630,0.368357,0.334626,0.351920,0.351920,54029800
2019-04-19,0.351513,0.383214,0.347807,0.377600,0.377600,47719971
2019-04-20,0.377664,0.434861,0.373942,0.414227,0.414227,96849014
2019-04-21,0.414279,0.499337,0.404576,0.444291,0.444291,174394378
2019-04-22,0.443613,0.457521,0.395189,0.400512,0.400512,94332520
2019-04-23,0.400289,0.450784,0.387407,0.421706,0.421706,104016940
2019-04-24,0.422864,0.451260,0.399441,0.416571,0.416571,116987322
2019-04-25,0.416599,0.434220,0.383938,0.386984,0.386984,69195109
2019-04-26,0.388048,0.394320,0.365384,0.377215,0.377215,62898760
2019-04-27,0.377450,0.394496,0.365996,0.390431,0.390431,47476913
2019-04-28,0.390385,0.419179,0.388845,0.403177,0.403177,57901244
2019-04-29,0.403393,0.404644,0.372833,0.376693,0.376693,44449595
2019-04-30,0.376529,0.397967,0.373548,0.384420,0.384420,43235073
2019-05-01,0.384470,0.394970,0.378638,0.389092,0.389092,44678365
2019-05-02,0.389120,0.395090,0.377171,0.380055,0.380055,41588179
2019-05-03,0.380109,0.387283,0.368284,0.378186,0.378186,50924181
2019-05-04,0.378186,0.380597,0.348743,0.360978,0.360978,45736953
2019-05-05,0.361372,0.371885,0.356433,0.358949,0.358949,35837566
2019-05-06,0.358790,0.359426,0.334348,0.345647,0.345647,40146272
2019-05-07,0.345446,0.350876,0.316822,0.317269,0.317269,40871517
2019-05-08,0.317187,0.332729,0.309786,0.314030,0.314030,38206504
2019-05-09,0.314030,0.317232,0.275710,0.281183,0.281183,52631779
2019-05-10,0.281422,0.373701,0.280887,0.363884,0.363884,114277883
2019-05-11,0.364126,0.382350,0.344294,0.368901,0.368901,102933090
2019-05-12,0.369045,0.406391,0.339290,0.353620,0.353620,80499845
2019-05-13,0.353620,0.364590,0.350153,0.356282,0.356282,59036830
2019-05-14,0.357180,0.374383,0.348899,0.365415,0.365415,52737655
2019-05-15,0.365326,0.407550,0.361357,0.405926,0.405926,54379390
2019-05-16,0.405339,0.426843,0.367286,0.378718,0.378718,59716743
2019-05-17,0.378243,0.381889,0.338580,0.369372,0.369372,62316852
2019-05-18,0.369289,0.401347,0.363211,0.373235,0.373235,66522132
2019-05-19,0.373236,0.393263,0.371256,0.384338,0.384338,63773771
2019-05-20,0.384495,0.384662,0.355581,0.363433,0.363433,60159707
2019-05-21,0.363394,0.375045,0.350809,0.367879,0.367879,81347082
2019-05-22,0.367107,0.369802,0.338568,0.345308,0.345308,44833677
2019-05-23,0.345298,0.348684,0.326927,0.348684,0.348684,51326173
2019-05-24,0.348837,0.360204,0.343622,0.351853,0.351853,56666778
2019-05-25,0.351853,0.356017,0.345714,0.348603,0.348603,44698296
2019-05-26,0.348438,0.356870,0.341822,0.353908,0.353908,50611929
2019-05-27,0.354014,0.387582,0.353339,0.377659,0.377659,67307227
2019-05-28,0.377856,0.378794,0.361597,0.369532,0.369532,53640218
2019-05-29,0.369704,0.369704,0.349140,0.361843,0.361843,48199125
2019-05-30,0.361618,0.380639,0.324967,0.338844,0.338844,64090459
2019-05-31,0.338844,0.350177,0.323826,0.348868,0.348868,45810348
2019-06-01,0.348889,0.361583,0.343141,0.356221,0.356221,48220313
2019-06-02,0.356579,0.366801,0.354572,0.357814,0.357814,44002199
2019-06-03,0.357652,0.372539,0.340878,0.344383,0.344383,58328368
2019-06-04,0.344347,0.356283,0.323440,0.330181,0.330181,62491061
2019-06-05,0.330727,0.343718,0.320533,0.329293,0.329293,49552675
2019-06-06,0.329383,0.338289,0.312765,0.329133,0.329133,46949705
2019-06-07,0.329009,0.347751,0.326273,0.340255,0.340255,50813072
2019-06-08,0.339976,0.350140,0.331737,0.338046,0.338046,47435148
2019-06-09,0.338145,0.343649,0.314971,0.320448,0.320448,46052561
2019-06-10,0.320104,0.336152,0.315347,0.333754,0.333754,39884718
2019-06-11,0.333749,0.334968,0.321668,0.325235,0.325235,33853944
2019-06-12,0.325565,0.337008,0.324877,0.333815,0.333815,39051028
2019-06-13,0.333599,0.334613,0.324131,0.325424,0.325424,40819644
2019-06-14,0.325757,0.327389,0.311181,0.319445,0.319445,47368610
2019-06-15,0.319498,0.333692,0.318373,0.329506,0.329506,46140839
2019-06-16,0.329445,0.337513,0.322882,0.335986,0.335986,51214896
2019-06-17,0.336212,0.366638,0.335485,0.344499,0.344499,49693970
2019-06-18,0.344400,0.350259,0.336893,0.350003,0.350003,41272916
2019-06-19,0.350220,0.351638,0.339430,0.340270,0.340270,32078834
2019-06-20,0.340223,0.343264,0.321845,0.330571,0.330571,37610285
2019-06-21,0.330753,0.333854,0.325004,0.328388,0.328388,32420774
2019-06-22,0.328650,0.339133,0.315036,0.330638,0.330638,60933698
2019-06-23,0.330776,0.335676,0.321435,0.323773,0.323773,41221681
2019-06-24,0.323773,0.330528,0.319584,0.322935,0.322935,34872119
2019-06-25,0.322632,0.324618,0.313590,0.315069,0.315069,41528621
2019-06-26,0.314964,0.327170,0.298263,0.303751,0.303751,65878694
2019-06-27,0.303352,0.308326,0.275774,0.285733,0.285733,42279373
2019-06-28,0.285971,0.295748,0.276976,0.292280,0.292280,29631697
2019-06-29,0.292176,0.323124,0.280434,0.322548,0.322548,43318022
2019-06-30,0.322344,0.341072,0.290251,0.294920,0.294920,46639666
2019-07-01,0.295181,0.345007,0.294827,0.329250,0.329250,84217611
2019-07-02,0.329079,0.335679,0.300786,0.320836,0.320836,57514035
2019-07-03,0.320968,0.322647,0.303706,0.310095,0.310095,43054022
2019-07-04,0.310129,0.314028,0.292019,0.294556,0.294556,32846119
2019-07-05,0.294574,0.302013,0.290740,0.294779,0.294779,27391570
2019-07-06,0.294773,0.297810,0.290883,0.293264,0.293264,24136952
2019-07-07,0.293419,0.306078,0.291562,0.299855,0.299855,21465177
2019-07-08,0.299475,0.318643,0.297476,0.297920,0.297920,31447489
2019-07-09,0.297990,0.303868,0.291298,0.294936,0.294936,26574512
2019-07-10,0.295149,0.326714,0.286132,0.296258,0.296258,40442354
2019-07-11,0.296109,0.299162,0.273234,0.292996,0.292996,34700961
2019-07-12,0.293873,0.297365,0.280090,0.291175,0.291175,28509531
2019-07-13,0.291508,0.295352,0.280739,0.286967,0.286967,22429157
2019-07-14,0.287101,0.287360,0.249852,0.249876,0.249876,21713859
2019-07-15,0.249743,0.251351,0.226862,0.248664,0.248664,24302916
2019-07-16,0.248548,0.249985,0.203157,0.205950,0.205950,22631125
2019-07-17,0.205582,0.226001,0.202265,0.217546,0.217546,22064636
2019-07-18,0.217645,0.234890,0.209617,0.233079,0.233079,23259263
2019-07-19,0.233012,0.256317,0.231028,0.246425,0.246425,31898402
2019-07-20,0.246317,0.262852,0.245250,0.254637,0.254637,25051053
2019-07-21,0.255018,0.258041,0.242369,0.248900,0.248900,15841354
2019-07-22,0.248961,0.254110,0.238294,0.245638,0.245638,15720865
2019-07-23,0.245612,0.253443,0.230675,0.231356,0.231356,17007689
2019-07-24,0.231385,0.236933,0.223463,0.232900,0.232900,15710262
2019-07-25,0.232923,0.240633,0.232242,0.234193,0.234193,13118854
2019-07-26,0.234174,0.263025,0.230197,0.262156,0.262156,26929048
2019-07-27,0.262060,0.277185,0.248517,0.269844,0.269844,47643016
2019-07-28,0.270109,0.277399,0.246237,0.257962,0.257962,31459364
2019-07-29,0.257567,0.263540,0.251548,0.254398,0.254398,21933638
2019-07-30,0.254443,0.255434,0.243404,0.247087,0.247087,21332339
2019-07-31,0.247091,0.253305,0.244993,0.247068,0.247068,17523069
2019-08-01,0.247084,0.247123,0.234563,0.237122,0.237122,19660032
2019-08-02,0.237189,0.244805,0.233258,0.235728,0.235728,27520584
2019-08-03,0.235749,0.238550,0.232354,0.235280,0.235280,24757141
2019-08-04,0.235294,0.241234,0.231603,0.236309,0.236309,24077010
2019-08-05,0.236404,0.241843,0.232346,0.234478,0.234478,32909332
2019-08-06,0.234417,0.235981,0.216910,0.217389,0.217389,29351697
2019-08-07,0.217438,0.232980,0.213877,0.221299,0.221299,32886594
2019-08-08,0.221503,0.231267,0.207551,0.209671,0.209671,34295280
2019-08-09,0.209518,0.211549,0.197152,0.199289,0.199289,23119825
2019-08-10,0.199341,0.213593,0.198326,0.202651,0.202651,23198772
2019-08-11,0.202737,0.208751,0.201465,0.207989,0.207989,28260982
2019-08-12,0.208032,0.208032,0.200365,0.203221,0.203221,23406654
2019-08-13,0.203249,0.205650,0.193145,0.196376,0.196376,30158571
2019-08-14,0.196396,0.198587,0.168223,0.168561,0.168561,32235373
2019-08-15,0.168801,0.187271,0.166261,0.186974,0.186974,23576495
2019-08-16,0.186945,0.188103,0.175246,0.179344,0.179344,24957560
2019-08-17,0.179416,0.181315,0.175303,0.176841,0.176841,18101038
2019-08-18,0.176744,0.188072,0.175600,0.184715,0.184715,20628993
2019-08-19,0.184786,0.188435,0.183584,0.185861,0.185861,21166999
2019-08-20,0.185714,0.185885,0.178700,0.179856,0.179856,16552291
2019-08-21,0.179770,0.188456,0.169081,0.182664,0.182664,29505167
2019-08-22,0.182565,0.202398,0.176635,0.199377,0.199377,48270324
2019-08-23,0.199251,0.203192,0.192187,0.202022,0.202022,31815795
2019-08-24,0.201993,0.206446,0.194739,0.203220,0.203220,30352324
2019-08-25,0.203231,0.206825,0.190805,0.191669,0.191669,25258318
2019-08-26,0.192009,0.194707,0.186912,0.188639,0.188639,28063007
2019-08-27,0.188641,0.189321,0.178835,0.188807,0.188807,27555790
2019-08-28,0.188848,0.198509,0.177020,0.183155,0.183155,29898462
2019-08-29,0.183174,0.183247,0.169081,0.170754,0.170754,23936650
2019-08-30,0.170814,0.180231,0.169149,0.178466,0.178466,17441524
2019-08-31,0.178567,0.181950,0.175331,0.177824,0.177824,17021829
2019-09-01,0.177724,0.184512,0.176314,0.181692,0.181692,18993525
2019-09-02,0.181527,0.182812,0.177294,0.182812,0.182812,20578119
2019-09-03,0.183332,0.186197,0.177066,0.178740,0.178740,26971415
2019-09-04,0.178730,0.180210,0.175548,0.176039,0.176039,19097055
2019-09-05,0.176035,0.176658,0.169903,0.172489,0.172489,18543164
2019-09-06,0.172502,0.172502,0.164106,0.166958,0.166958,20998264
2019-09-07,0.166823,0.178466,0.165183,0.174627,0.174627,21054098
2019-09-08,0.174676,0.178703,0.173305,0.176179,0.176179,20694362
2019-09-09,0.176198,0.177406,0.165521,0.172776,0.172776,25048718
2019-09-10,0.172900,0.178420,0.172471,0.172594,0.172594,24440018
2019-09-11,0.172758,0.174007,0.168624,0.170742,0.170742,19872496
2019-09-12,0.170791,0.177828,0.170113,0.172114,0.172114,23439973
2019-09-13,0.171971,0.174539,0.170239,0.171996,0.171996,18489098
2019-09-14,0.171969,0.174789,0.171006,0.174301,0.174301,16780411
2019-09-15,0.174256,0.175862,0.173245,0.174199,0.174199,15713122
2019-09-16,0.174205,0.179384,0.173282,0.178356,0.178356,22705368
2019-09-17,0.178366,0.186524,0.177248,0.185015,0.185015,23934409
2019-09-18,0.184968,0.198213,0.183940,0.198020,0.198020,34783158
2019-09-19,0.197971,0.198042,0.183250,0.196145,0.196145,29577890
2019-09-20,0.196309,0.214761,0.191646,0.211133,0.211133,45196056
2019-09-21,0.211200,0.221243,0.204749,0.206358,0.206358,38786413
2019-09-22,0.206195,0.206618,0.191257,0.191992,0.191992,30144781
2019-09-23,0.191885,0.205554,0.186863,0.187149,0.187149,28430452
2019-09-24,0.187202,0.191470,0.157195,0.157306,0.157306,30678987
2019-09-25,0.156949,0.166046,0.148926,0.161747,0.161747,32596989
2019-09-26,0.161551,0.168926,0.147999,0.152958,0.152958,24916145
2019-09-27,0.152928,0.169091,0.150742,0.168669,0.168669,25277674
2019-09-28,0.168678,0.168950,0.160557,0.165313,0.165313,20500802
2019-09-29,0.165316,0.165447,0.158159,0.159298,0.159298,22458471
2019-09-30,0.159273,0.172925,0.153429,0.172738,0.172738,26767637
2019-10-01,0.172696,0.173818,0.163564,0.165223,0.165223,23409090
2019-10-02,0.164927,0.169756,0.163958,0.169388,0.169388,17193851
2019-10-03,0.169354,0.184323,0.167164,0.181952,0.181952,25523310
2019-10-04,0.181751,0.200220,0.177393,0.187199,0.187199,43633366
2019-10-05,0.186920,0.197770,0.180901,0.197001,0.197001,29169813
2019-10-06,0.196934,0.205737,0.186671,0.188637,0.188637,33534471
2019-10-07,0.188162,0.197198,0.185961,0.194906,0.194906,30592770
2019-10-08,0.194869,0.214601,0.194362,0.211477,0.211477,35841459
2019-10-09,0.211553,0.215727,0.196496,0.207543,0.207543,42497296
2019-10-10,0.207453,0.207615,0.193601,0.195556,0.195556,31907736
2019-10-11,0.195533,0.198281,0.187835,0.190393,0.190393,27646679
2019-10-12,0.190287,0.197538,0.190196,0.197360,0.197360,25254152
2019-10-13,0.197380,0.206008,0.194577,0.203310,0.203310,29377109
2019-10-14,0.203310,0.216021,0.201846,0.215282,0.215282,34151018
2019-10-15,0.215219,0.237698,0.213600,0.222573,0.222573,54341764
2019-10-16,0.222609,0.222655,0.200993,0.219856,0.219856,44073163
2019-10-17,0.219946,0.231501,0.215239,0.222175,0.222175,35776755
2019-10-18,0.222175,0.230189,0.217846,0.219235,0.219235,30800456
2019-10-19,0.219316,0.220845,0.212086,0.212369,0.212369,39323678
2019-10-20,0.212291,0.226869,0.207861,0.226761,0.226761,46851388
2019-10-21,0.226668,0.227876,0.216995,0.218037,0.218037,42571449
2019-10-22,0.218064,0.248181,0.214240,0.242527,0.242527,73572530
2019-10-23,0.242424,0.257579,0.227244,0.241804,0.241804,99909726
2019-10-24,0.241808,0.255442,0.235087,0.238201,0.238201,77711020
2019-10-25,0.238297,0.256772,0.231495,0.253704,0.253704,74789247
2019-10-26,0.253732,0.264397,0.235524,0.236372,0.236372,74917742
2019-10-27,0.236482,0.244873,0.231711,0.240090,0.240090,68796669
2019-10-28,0.239841,0.244878,0.234687,0.238891,0.238891,63834587
2019-10-29,0.238854,0.241497,0.232192,0.235615,0.235615,54797074
2019-10-30,0.235656,0.237273,0.222078,0.235093,0.235093,52802718
2019-10-31,0.235043,0.248208,0.230209,0.234045,0.234045,56176143
2019-11-01,0.233986,0.238107,0.227545,0.235579,0.235579,52461373
2019-11-02,0.235557,0.238005,0.233266,0.234685,0.234685,42712116
2019-11-03,0.234583,0.235688,0.230808,0.232455,0.232455,42875618
2019-11-04,0.232398,0.245360,0.232228,0.244276,0.244276,59648443
2019-11-05,0.244172,0.255630,0.240196,0.251742,0.251742,58611210
2019-11-06,0.251966,0.264289,0.250110,0.263042,0.263042,63001364
2019-11-07,0.262777,0.263485,0.251059,0.252833,0.252833,48906926
2019-11-08,0.253066,0.254875,0.228470,0.238165,0.238165,57831580
2019-11-09,0.238280,0.248686,0.236948,0.248686,0.248686,50386934
2019-11-10,0.248969,0.251659,0.245462,0.246648,0.246648,56055728
2019-11-11,0.246867,0.248198,0.237927,0.242430,0.242430,50668589
2019-11-12,0.242265,0.244064,0.239203,0.241835,0.241835,46089760
2019-11-13,0.241841,0.256870,0.240714,0.255408,0.255408,55501381
2019-11-14,0.255338,0.263916,0.253741,0.257811,0.257811,76919032
2019-11-15,0.257799,0.261237,0.246548,0.250756,0.250756,57576207
2019-11-16,0.250859,0.271096,0.250250,0.269560,0.269560,60116631
2019-11-17,0.269598,0.282319,0.260705,0.277868,0.277868,79036662
2019-11-18,0.277790,0.278698,0.261361,0.266433,0.266433,65544975
2019-11-19,0.266308,0.271283,0.243247,0.252056,0.252056,76652966
2019-11-20,0.252056,0.253109,0.235225,0.235698,0.235698,63831001
2019-11-21,0.235646,0.244080,0.216618,0.222107,0.222107,66774687
2019-11-22,0.222131,0.225220,0.195918,0.220183,0.220183,74492632
2019-11-23,0.220091,0.223622,0.205180,0.222479,0.222479,65879372
2019-11-24,0.222419,0.223865,0.208144,0.208225,0.208225,49123099
2019-11-25,0.207822,0.219088,0.195260,0.206318,0.206318,58832885
2019-11-26,0.206555,0.211083,0.203362,0.206084,0.206084,59512306
2019-11-27,0.205389,0.209604,0.192749,0.204103,0.204103,64954174
2019-11-28,0.204082,0.210721,0.202689,0.206987,0.206987,56439565
2019-11-29,0.207322,0.216435,0.206911,0.216149,0.216149,56490553
2019-11-30,0.216162,0.217313,0.203128,0.204476,0.204476,47542174
2019-12-01,0.204713,0.204741,0.193207,0.197244,0.197244,47982411
2019-12-02,0.197394,0.197542,0.186666,0.189050,0.189050,54950195
2019-12-03,0.189252,0.197524,0.188733,0.196692,0.196692,53719456
2019-12-04,0.196711,0.196711,0.182346,0.183617,0.183617,62223456
2019-12-05,0.183379,0.189069,0.181204,0.187590,0.187590,47940697
2019-12-06,0.187640,0.195017,0.187640,0.194485,0.194485,48523065
2019-12-07,0.194456,0.196527,0.189926,0.190073,0.190073,53741150
2019-12-08,0.190109,0.192385,0.188294,0.190088,0.190088,52346953
2019-12-09,0.190093,0.193301,0.185945,0.186570,0.186570,54696455
2019-12-10,0.186409,0.187346,0.173978,0.176536,0.176536,67473458
2019-12-11,0.176347,0.180841,0.175468,0.177145,0.177145,54444867
2019-12-12,0.177149,0.177906,0.174106,0.175804,0.175804,51915861
2019-12-13,0.175780,0.191597,0.174835,0.188409,0.188409,66814278
2019-12-14,0.188506,0.191193,0.179032,0.180890,0.180890,59458933
2019-12-15,0.181079,0.186782,0.176063,0.185314,0.185314,57617486
2019-12-16,0.185160,0.192070,0.175334,0.175936,0.175936,57528977
2019-12-17,0.176098,0.176808,0.152258,0.155902,0.155902,63619513
2019-12-18,0.155750,0.170202,0.149395,0.168435,0.168435,71578609
2019-12-19,0.168571,0.169297,0.161119,0.168277,0.168277,57422264
2019-12-20,0.168297,0.173131,0.165762,0.171327,0.171327,52286049
2019-12-21,0.171424,0.174579,0.168094,0.168399,0.168399,50517132
2019-12-22,0.168311,0.174463,0.167667,0.173439,0.173439,50835515
2019-12-23,0.173448,0.173657,0.163370,0.164182,0.164182,52227115
2019-12-24,0.164061,0.172803,0.163328,0.167216,0.167216,49113737
2019-12-25,0.167214,0.167803,0.162212,0.163157,0.163157,44723117
2019-12-26,0.162984,0.168739,0.162017,0.164700,0.164700,44019391
2019-12-27,0.164714,0.169650,0.163986,0.169650,0.169650,41612685
2019-12-28,0.169652,0.186777,0.169577,0.185700,0.185700,68500348
2019-12-29,0.185619,0.196641,0.185064,0.192579,0.192579,74591022
2019-12-30,0.192722,0.199973,0.188163,0.190580,0.190580,67737772
2019-12-31,0.190676,0.194272,0.180881,0.181768,0.181768,55600479
2020-01-01,0.181816,0.197126,0.180976,0.196129,0.196129,54964262
2020-01-02,0.196123,0.196442,0.183375,0.183821,0.183821,52616967
2020-01-03,0.183649,0.192417,0.181661,0.187701,0.187701,55439573
2020-01-04,0.187587,0.190930,0.184939,0.189891,0.189891,43280231
2020-01-05,0.189803,0.193824,0.188223,0.188898,0.188898,46686533
2020-01-06,0.189163,0.196460,0.188995,0.192032,0.192032,50966011
2020-01-07,0.191971,0.197265,0.191833,0.193379,0.193379,57682961
2020-01-08,0.193508,0.194834,0.184022,0.184202,0.184202,54340205
2020-01-09,0.184185,0.188964,0.182263,0.186361,0.186361,50598041
2020-01-10,0.186130,0.187952,0.182987,0.187409,0.187409,48947327
2020-01-11,0.187455,0.193383,0.186866,0.189747,0.189747,47013777
2020-01-12,0.189699,0.192593,0.188862,0.191303,0.191303,42369470
2020-01-13,0.191220,0.191584,0.187227,0.187814,0.187814,44799749
2020-01-14,0.187780,0.213134,0.187292,0.212436,0.212436,63840081
2020-01-15,0.212400,0.237217,0.211481,0.219713,0.219713,92447507
2020-01-16,0.219983,0.221485,0.210547,0.217673,0.217673,53452385
2020-01-17,0.217698,0.232665,0.214255,0.229728,0.229728,68894095
2020-01-18,0.229660,0.231689,0.219281,0.224644,0.224644,59923625
2020-01-19,0.224799,0.228579,0.209111,0.214455,0.214455,57775448
2020-01-20,0.214349,0.224092,0.210432,0.221714,0.221714,62412074
2020-01-21,0.221798,0.224413,0.214153,0.220275,0.220275,55120770
2020-01-22,0.220137,0.221423,0.217089,0.219458,0.219458,46002292
